"rt","response","dr","drt","observed","subject","condition"
0.4418,0,FALSE,0,1,"s1","speed"
0.3769,1,FALSE,0,1,"s1","speed"
0.4808,0,FALSE,0,1,"s1","speed"
0.425,1,FALSE,0,1,"s1","speed"
0.4619,1,FALSE,0,1,"s1","speed"
0.5892,1,FALSE,0,1,"s1","speed"
0.4739,0,FALSE,0,1,"s1","speed"
0.6321,1,FALSE,0,1,"s1","speed"
0.5153,1,FALSE,0,1,"s1","speed"
0.5841,1,FALSE,0,1,"s1","speed"
0.4636,1,FALSE,0,1,"s1","speed"
0.4303,1,FALSE,0,1,"s1","speed"
0.383,1,FALSE,0,1,"s1","speed"
0.4058,1,FALSE,0,1,"s1","speed"
0.5279,1,FALSE,0,1,"s1","speed"
0.4586,1,FALSE,0,1,"s1","speed"
0.5619,1,FALSE,0,1,"s1","speed"
0.3922,1,FALSE,0,1,"s1","speed"
0.476,1,FALSE,0,1,"s1","speed"
0.5018,1,FALSE,0,1,"s1","speed"
0.4509,0,FALSE,0,1,"s1","speed"
0.5487,1,FALSE,0,1,"s1","speed"
0.3504,1,FALSE,0,1,"s1","speed"
0.3646,1,FALSE,0,1,"s1","speed"
0.4279,1,FALSE,0,1,"s1","speed"
0.4671,0,FALSE,0,1,"s1","speed"
0.6276,1,FALSE,0,1,"s1","speed"
0.5576,0,FALSE,0,1,"s1","speed"
0.5511,1,FALSE,0,1,"s1","speed"
0.4446,1,FALSE,0,1,"s1","speed"
0.577,1,FALSE,0,1,"s1","speed"
0.4765,1,FALSE,0,1,"s1","speed"
0.3876,1,FALSE,0,1,"s1","speed"
0.3466,0,FALSE,0,1,"s1","speed"
0.3664,1,FALSE,0,1,"s1","speed"
0.4851,0,FALSE,0,1,"s1","speed"
0.4572,0,FALSE,0,1,"s1","speed"
0.4577,1,FALSE,0,1,"s1","speed"
0.4931,1,FALSE,0,1,"s1","speed"
0.3665,0,FALSE,0,1,"s1","speed"
0.5096,0,FALSE,0,1,"s1","speed"
0.544,1,FALSE,0,1,"s1","speed"
0.5491,1,FALSE,0,1,"s1","speed"
0.5086,1,FALSE,0,1,"s1","speed"
0.4285,1,FALSE,0,1,"s1","speed"
0.4116,1,FALSE,0,1,"s1","speed"
0.3854,1,FALSE,0,1,"s1","speed"
0.4171,1,FALSE,0,1,"s1","speed"
0.4562,1,FALSE,0,1,"s1","speed"
0.4328,1,FALSE,0,1,"s1","speed"
0.3907,1,FALSE,0,1,"s1","speed"
0.4435,1,FALSE,0,1,"s1","speed"
0.3906,0,FALSE,0,1,"s1","speed"
0.5883,1,FALSE,0,1,"s1","speed"
0.5318,1,FALSE,0,1,"s1","speed"
0.4307,1,FALSE,0,1,"s1","speed"
0.4255,0,FALSE,0,1,"s1","speed"
0.4883,1,FALSE,0,1,"s1","speed"
0.4526,1,FALSE,0,1,"s1","speed"
0.521,1,FALSE,0,1,"s1","speed"
0.3991,1,FALSE,0,1,"s1","speed"
0.4921,1,FALSE,0,1,"s1","speed"
0.3346,0,FALSE,0,1,"s1","speed"
0.3941,0,FALSE,0,1,"s1","speed"
0.3664,0,FALSE,0,1,"s1","speed"
0.6928,1,FALSE,0,1,"s1","speed"
0.4125,1,FALSE,0,1,"s1","speed"
0.4266,0,FALSE,0,1,"s1","speed"
0.4157,1,FALSE,0,1,"s1","speed"
0.413,1,FALSE,0,1,"s1","speed"
0.3676,1,FALSE,0,1,"s1","speed"
0.4395,1,FALSE,0,1,"s1","speed"
0.5175,1,FALSE,0,1,"s1","speed"
0.373,1,FALSE,0,1,"s1","speed"
0.444,0,FALSE,0,1,"s1","speed"
0.5365,1,FALSE,0,1,"s1","speed"
0.4396,0,FALSE,0,1,"s1","speed"
0.5012,1,FALSE,0,1,"s1","speed"
0.4977,1,FALSE,0,1,"s1","speed"
0.6021,1,FALSE,0,1,"s1","speed"
0.4621,1,FALSE,0,1,"s1","speed"
0.4441,1,FALSE,0,1,"s1","speed"
0.5911,1,FALSE,0,1,"s1","speed"
0.3765,0,FALSE,0,1,"s1","speed"
0.4634,1,FALSE,0,1,"s1","speed"
0.4207,1,FALSE,0,1,"s1","speed"
0.5819,1,FALSE,0,1,"s1","speed"
0.5279,1,FALSE,0,1,"s1","speed"
0.4244,0,FALSE,0,1,"s1","speed"
0.5209,1,FALSE,0,1,"s1","speed"
0.419,1,FALSE,0,1,"s1","speed"
0.4121,1,FALSE,0,1,"s1","speed"
0.4146,1,FALSE,0,1,"s1","speed"
0.5362,1,FALSE,0,1,"s1","speed"
0.4478,1,FALSE,0,1,"s1","speed"
0.5322,1,FALSE,0,1,"s1","speed"
0.474,1,FALSE,0,1,"s1","speed"
0.4283,1,FALSE,0,1,"s1","speed"
0.5059,1,FALSE,0,1,"s1","speed"
0.472,1,FALSE,0,1,"s1","speed"
0.4153,1,FALSE,0,1,"s1","speed"
0.3923,1,FALSE,0,1,"s1","speed"
0.3571,1,FALSE,0,1,"s1","speed"
0.3586,1,FALSE,0,1,"s1","speed"
0.4597,0,FALSE,0,1,"s1","speed"
0.5374,0,FALSE,0,1,"s1","speed"
0.4959,1,FALSE,0,1,"s1","speed"
0.4822,0,FALSE,0,1,"s1","speed"
0.5795,1,FALSE,0,1,"s1","speed"
0.4295,1,FALSE,0,1,"s1","speed"
0.4134,1,FALSE,0,1,"s1","speed"
0.424,1,FALSE,0,1,"s1","speed"
0.4247,0,FALSE,0,1,"s1","speed"
0.5013,1,FALSE,0,1,"s1","speed"
0.3408,1,FALSE,0,1,"s1","speed"
0.4352,1,FALSE,0,1,"s1","speed"
0.4761,1,FALSE,0,1,"s1","speed"
0.4055,0,FALSE,0,1,"s1","speed"
0.5511,1,FALSE,0,1,"s1","speed"
0.4991,1,FALSE,0,1,"s1","speed"
0.4654,1,FALSE,0,1,"s1","speed"
0.3817,1,FALSE,0,1,"s1","speed"
0.4177,0,FALSE,0,1,"s1","speed"
0.5256,1,FALSE,0,1,"s1","speed"
0.4072,1,FALSE,0,1,"s1","speed"
0.4486,1,FALSE,0,1,"s1","speed"
0.3906,1,FALSE,0,1,"s1","speed"
0.4375,1,FALSE,0,1,"s1","speed"
0.3786,1,FALSE,0,1,"s1","speed"
0.3865,1,FALSE,0,1,"s1","speed"
0.3866,0,FALSE,0,1,"s1","speed"
0.5273,1,FALSE,0,1,"s1","speed"
0.4237,0,FALSE,0,1,"s1","speed"
0.6527,0,TRUE,0.2395,1,"s1","speed"
0.5385,1,FALSE,0,1,"s1","speed"
0.3103,1,FALSE,0,1,"s1","speed"
0.4105,0,FALSE,0,1,"s1","speed"
0.643,1,FALSE,0,1,"s1","speed"
0.3684,1,FALSE,0,1,"s1","speed"
0.4164,1,FALSE,0,1,"s1","speed"
0.5463,1,FALSE,0,1,"s1","speed"
0.4058,1,FALSE,0,1,"s1","speed"
0.3929,0,FALSE,0,1,"s1","speed"
0.4416,1,FALSE,0,1,"s1","speed"
0.6263,1,FALSE,0,1,"s1","speed"
0.37,0,FALSE,0,1,"s1","speed"
0.4309,1,FALSE,0,1,"s1","speed"
0.3865,1,FALSE,0,1,"s1","speed"
0.4066,1,FALSE,0,1,"s1","speed"
0.4469,1,FALSE,0,1,"s1","speed"
0.3641,1,FALSE,0,1,"s1","speed"
0.3658,0,FALSE,0,1,"s1","speed"
0.3932,0,FALSE,0,1,"s1","speed"
0.4388,1,FALSE,0,1,"s1","speed"
0.3848,1,FALSE,0,1,"s1","speed"
0.3877,1,FALSE,0,1,"s1","speed"
0.4169,1,FALSE,0,1,"s1","speed"
0.3623,1,FALSE,0,1,"s1","speed"
0.4129,1,FALSE,0,1,"s1","speed"
0.4163,1,FALSE,0,1,"s1","speed"
0.4303,1,FALSE,0,1,"s1","speed"
0.3976,1,FALSE,0,1,"s1","speed"
0.4217,0,FALSE,0,1,"s1","speed"
0.434,1,FALSE,0,1,"s1","speed"
0.3986,1,FALSE,0,1,"s1","speed"
0.3646,1,FALSE,0,1,"s1","speed"
0.373,0,FALSE,0,1,"s1","speed"
0.626,1,FALSE,0,1,"s1","speed"
0.3671,0,FALSE,0,1,"s1","speed"
0.5054,1,FALSE,0,1,"s1","speed"
0.5315,1,FALSE,0,1,"s1","speed"
0.4109,1,FALSE,0,1,"s1","speed"
0.3989,1,FALSE,0,1,"s1","speed"
0.4774,1,FALSE,0,1,"s1","speed"
0.455,1,FALSE,0,1,"s1","speed"
0.3623,0,FALSE,0,1,"s1","speed"
0.5047,1,FALSE,0,1,"s1","speed"
0.3752,1,FALSE,0,1,"s1","speed"
0.3968,0,FALSE,0,1,"s1","speed"
0.5035,1,FALSE,0,1,"s1","speed"
0.4333,1,FALSE,0,1,"s1","speed"
0.5811,1,FALSE,0,1,"s1","speed"
0.4431,1,FALSE,0,1,"s1","speed"
0.3695,1,FALSE,0,1,"s1","speed"
0.4731,1,FALSE,0,1,"s1","speed"
0.5789,0,TRUE,0.0056,1,"s1","speed"
0.3923,1,FALSE,0,1,"s1","speed"
0.4257,0,FALSE,0,1,"s1","speed"
0.406,0,FALSE,0,1,"s1","speed"
0.4979,0,FALSE,0,1,"s1","speed"
0.4592,1,FALSE,0,1,"s1","speed"
0.4211,1,FALSE,0,1,"s1","speed"
0.4931,1,FALSE,0,1,"s1","speed"
0.3732,1,FALSE,0,1,"s1","speed"
0.3978,0,FALSE,0,1,"s1","speed"
0.4444,1,FALSE,0,1,"s1","speed"
0.4417,1,FALSE,0,1,"s1","speed"
0.453,1,FALSE,0,1,"s1","speed"
0.4584,1,FALSE,0,1,"s1","speed"
0.4416,1,FALSE,0,1,"s1","speed"
0.384,0,FALSE,0,1,"s1","speed"
0.3726,1,FALSE,0,1,"s1","speed"
0.3736,0,FALSE,0,1,"s1","speed"
0.4918,1,FALSE,0,1,"s1","speed"
0.3612,0,FALSE,0,1,"s1","speed"
0.4009,1,FALSE,0,1,"s1","speed"
0.5581,1,FALSE,0,1,"s1","speed"
0.4007,1,FALSE,0,1,"s1","speed"
0.4213,1,FALSE,0,1,"s1","speed"
0.3544,1,FALSE,0,1,"s1","speed"
0.3971,1,FALSE,0,1,"s1","speed"
0.3937,1,FALSE,0,1,"s1","speed"
0.3806,1,FALSE,0,1,"s1","speed"
0.3747,1,FALSE,0,1,"s1","speed"
0.384,1,FALSE,0,1,"s1","speed"
0.5149,0,FALSE,0,1,"s1","speed"
0.3614,1,FALSE,0,1,"s1","speed"
0.4329,1,FALSE,0,1,"s1","speed"
0.402,1,FALSE,0,1,"s1","speed"
0.4224,1,FALSE,0,1,"s1","speed"
0.3396,0,FALSE,0,1,"s1","speed"
0.4675,1,FALSE,0,1,"s1","speed"
0.3738,1,FALSE,0,1,"s1","speed"
0.3691,1,FALSE,0,1,"s1","speed"
0.3929,0,FALSE,0,1,"s1","speed"
0.4476,0,FALSE,0,1,"s1","speed"
0.4891,1,FALSE,0,1,"s1","speed"
0.5092,1,FALSE,0,1,"s1","speed"
0.4092,1,FALSE,0,1,"s1","speed"
0.4355,1,FALSE,0,1,"s1","speed"
0.3647,1,FALSE,0,1,"s1","speed"
0.3574,1,FALSE,0,1,"s1","speed"
0.3189,1,FALSE,0,1,"s1","speed"
0.5555,0,TRUE,0.0468,1,"s1","speed"
0.4823,1,FALSE,0,1,"s1","speed"
0.4341,1,FALSE,0,1,"s1","speed"
0.3974,1,FALSE,0,1,"s1","speed"
0.484,1,FALSE,0,1,"s1","speed"
0.3834,1,FALSE,0,1,"s1","speed"
0.3501,0,FALSE,0,1,"s1","speed"
0.3844,0,FALSE,0,1,"s1","speed"
0.434,1,FALSE,0,1,"s1","speed"
0.47,1,FALSE,0,1,"s1","speed"
0.3756,1,FALSE,0,1,"s1","speed"
0.4523,1,FALSE,0,1,"s1","speed"
0.4207,1,FALSE,0,1,"s1","speed"
0.4226,1,FALSE,0,1,"s1","speed"
0.3996,0,FALSE,0,1,"s1","speed"
0.5854,1,FALSE,0,1,"s1","speed"
0.686,1,FALSE,0,1,"s1","speed"
0.5048,1,FALSE,0,1,"s1","speed"
0.4035,0,TRUE,0.0432,1,"s1","speed"
0.4978,1,FALSE,0,1,"s1","speed"
0.4204,0,FALSE,0,1,"s1","speed"
0.4315,0,FALSE,0,1,"s1","speed"
0.5075,1,FALSE,0,1,"s1","speed"
0.4222,1,FALSE,0,1,"s1","speed"
0.4514,0,FALSE,0,1,"s1","speed"
0.5249,0,FALSE,0,1,"s1","speed"
0.5574,1,FALSE,0,1,"s1","speed"
0.4026,0,FALSE,0,1,"s1","speed"
0.3529,1,FALSE,0,1,"s1","speed"
0.3513,1,FALSE,0,1,"s1","speed"
0.4092,0,FALSE,0,1,"s1","speed"
0.5542,1,FALSE,0,1,"s1","speed"
0.4446,1,FALSE,0,1,"s1","speed"
0.4838,1,FALSE,0,1,"s1","speed"
0.454,1,FALSE,0,1,"s1","speed"
0.4973,1,FALSE,0,1,"s1","speed"
0.5635,1,FALSE,0,1,"s1","speed"
0.4574,1,FALSE,0,1,"s1","speed"
0.3839,1,FALSE,0,1,"s1","speed"
0.3835,1,FALSE,0,1,"s1","speed"
0.3587,1,FALSE,0,1,"s1","speed"
0.3939,1,FALSE,0,1,"s1","speed"
0.344,1,FALSE,0,1,"s1","speed"
0.385,1,FALSE,0,1,"s1","speed"
0.396,1,FALSE,0,1,"s1","speed"
0.3854,1,FALSE,0,1,"s1","speed"
0.3855,1,FALSE,0,1,"s1","speed"
0.5903,0,TRUE,0.1903,1,"s1","speed"
0.4234,1,FALSE,0,1,"s1","speed"
0.3646,1,FALSE,0,1,"s1","speed"
0.3912,1,FALSE,0,1,"s1","speed"
0.4546,1,FALSE,0,1,"s1","speed"
0.3499,1,FALSE,0,1,"s1","speed"
0.3782,1,FALSE,0,1,"s1","speed"
0.4419,1,FALSE,0,1,"s1","speed"
0.4986,1,FALSE,0,1,"s1","speed"
0.5356,0,FALSE,0,1,"s1","speed"
0.3873,0,FALSE,0,1,"s1","speed"
0.5174,0,FALSE,0,1,"s1","speed"
0.6224,1,FALSE,0,1,"s1","speed"
0.4785,1,FALSE,0,1,"s1","speed"
0.5221,1,FALSE,0,1,"s1","speed"
0.5124,1,FALSE,0,1,"s1","speed"
0.3971,1,FALSE,0,1,"s1","speed"
0.5211,1,FALSE,0,1,"s1","speed"
0.4272,1,FALSE,0,1,"s1","speed"
0.527,1,FALSE,0,1,"s1","speed"
0.4205,0,FALSE,0,1,"s1","speed"
0.4684,1,FALSE,0,1,"s1","speed"
0.449,1,FALSE,0,1,"s1","speed"
0.4096,1,FALSE,0,1,"s1","speed"
0.3919,0,FALSE,0,1,"s1","speed"
0.4643,1,FALSE,0,1,"s1","speed"
0.4744,1,FALSE,0,1,"s1","speed"
0.4275,1,FALSE,0,1,"s1","speed"
0.4471,1,FALSE,0,1,"s1","speed"
0.3936,1,FALSE,0,1,"s1","speed"
0.4403,1,FALSE,0,1,"s1","speed"
0.5936,0,FALSE,0,1,"s1","speed"
0.4515,1,FALSE,0,1,"s1","speed"
0.5069,1,FALSE,0,1,"s1","speed"
0.4448,1,FALSE,0,1,"s1","speed"
0.4696,0,FALSE,0,1,"s1","speed"
0.4964,1,FALSE,0,1,"s1","speed"
0.4528,1,FALSE,0,1,"s1","speed"
0.4658,1,FALSE,0,1,"s1","speed"
0.3945,1,FALSE,0,1,"s1","speed"
0.4223,1,FALSE,0,1,"s1","speed"
0.4605,1,FALSE,0,1,"s1","speed"
0.3795,0,FALSE,0,1,"s1","speed"
0.4532,1,FALSE,0,1,"s1","speed"
0.4117,1,FALSE,0,1,"s1","speed"
0.5205,1,FALSE,0,1,"s1","speed"
0.4932,1,FALSE,0,1,"s1","speed"
0.4158,1,FALSE,0,1,"s1","speed"
0.3804,1,FALSE,0,1,"s1","speed"
0.4189,1,FALSE,0,1,"s1","speed"
0.439,1,FALSE,0,1,"s1","speed"
0.4139,1,FALSE,0,1,"s1","speed"
0.5132,1,FALSE,0,1,"s1","speed"
0.4444,0,FALSE,0,1,"s1","speed"
0.4302,0,FALSE,0,1,"s1","speed"
0.4004,1,FALSE,0,1,"s1","speed"
0.4329,1,FALSE,0,1,"s1","speed"
0.4336,1,FALSE,0,1,"s1","speed"
0.4102,1,FALSE,0,1,"s1","speed"
0.3615,1,FALSE,0,1,"s1","speed"
0.4106,1,FALSE,0,1,"s1","speed"
0.3595,1,FALSE,0,1,"s1","speed"
0.4689,1,FALSE,0,1,"s1","speed"
0.5335,1,FALSE,0,1,"s1","speed"
0.4254,1,FALSE,0,1,"s1","speed"
0.3892,1,FALSE,0,1,"s1","speed"
0.3978,1,FALSE,0,1,"s1","speed"
0.5069,1,FALSE,0,1,"s1","speed"
0.483,1,FALSE,0,1,"s1","speed"
0.4034,1,FALSE,0,1,"s1","speed"
0.4672,1,FALSE,0,1,"s1","speed"
0.4056,0,FALSE,0,1,"s1","speed"
0.3964,1,FALSE,0,1,"s1","speed"
0.4452,1,FALSE,0,1,"s1","speed"
0.5422,1,FALSE,0,1,"s1","speed"
0.4766,1,FALSE,0,1,"s1","speed"
0.4777,1,FALSE,0,1,"s1","speed"
0.4179,0,FALSE,0,1,"s1","speed"
0.503,0,FALSE,0,1,"s1","speed"
0.441,1,FALSE,0,1,"s1","speed"
0.528,1,FALSE,0,1,"s1","speed"
0.4763,1,FALSE,0,1,"s1","speed"
0.8688,1,FALSE,0,1,"s1","speed"
0.3786,1,FALSE,0,1,"s1","speed"
0.4659,1,FALSE,0,1,"s1","speed"
0.4004,1,FALSE,0,1,"s1","speed"
0.3604,1,FALSE,0,1,"s1","speed"
0.5011,0,FALSE,0,1,"s1","speed"
0.3859,1,FALSE,0,1,"s1","speed"
0.4652,1,FALSE,0,1,"s1","speed"
0.3644,0,FALSE,0,1,"s1","speed"
0.4533,1,FALSE,0,1,"s1","speed"
0.3627,1,FALSE,0,1,"s1","speed"
0.4447,1,FALSE,0,1,"s1","speed"
0.6504,1,FALSE,0,1,"s1","speed"
0.4081,1,FALSE,0,1,"s1","speed"
0.3652,1,FALSE,0,1,"s1","speed"
0.4488,0,FALSE,0,1,"s1","speed"
0.4679,1,FALSE,0,1,"s1","speed"
0.373,1,FALSE,0,1,"s1","speed"
0.4644,1,FALSE,0,1,"s1","speed"
0.4038,1,FALSE,0,1,"s1","speed"
0.4247,0,FALSE,0,1,"s1","speed"
0.4558,1,FALSE,0,1,"s1","speed"
0.5384,1,FALSE,0,1,"s1","speed"
0.4824,1,FALSE,0,1,"s1","speed"
0.4838,0,FALSE,0,1,"s1","speed"
0.4119,0,FALSE,0,1,"s1","speed"
0.4042,0,FALSE,0,1,"s1","speed"
0.4712,1,FALSE,0,1,"s1","speed"
0.4125,1,FALSE,0,1,"s1","speed"
0.455,0,FALSE,0,1,"s1","speed"
0.4082,0,FALSE,0,1,"s1","speed"
0.4552,1,FALSE,0,1,"s1","speed"
0.5252,1,FALSE,0,1,"s1","speed"
0.6445,0,TRUE,0.1801,1,"s1","speed"
0.4429,1,FALSE,0,1,"s1","speed"
0.4067,1,FALSE,0,1,"s1","speed"
0.3898,1,FALSE,0,1,"s1","speed"
0.5348,1,FALSE,0,1,"s1","speed"
0.3268,1,FALSE,0,1,"s1","speed"
0.3874,0,FALSE,0,1,"s1","speed"
0.3815,0,FALSE,0,1,"s1","speed"
0.3419,0,FALSE,0,1,"s1","speed"
0.4476,1,FALSE,0,1,"s1","speed"
0.3878,1,FALSE,0,1,"s1","speed"
0.3611,1,FALSE,0,1,"s1","speed"
0.3818,1,FALSE,0,1,"s1","speed"
0.4307,1,FALSE,0,1,"s1","speed"
0.3677,0,FALSE,0,1,"s1","speed"
0.3699,0,FALSE,0,1,"s1","speed"
0.314,0,FALSE,0,1,"s1","speed"
0.5575,1,FALSE,0,1,"s1","speed"
0.3945,1,FALSE,0,1,"s1","speed"
0.3914,1,FALSE,0,1,"s1","speed"
0.3594,0,FALSE,0,1,"s1","speed"
0.415,1,FALSE,0,1,"s1","speed"
0.4412,1,FALSE,0,1,"s1","speed"
0.3808,1,FALSE,0,1,"s1","speed"
0.4264,0,FALSE,0,1,"s1","speed"
0.4156,1,FALSE,0,1,"s1","speed"
0.3664,1,FALSE,0,1,"s1","speed"
0.3771,0,FALSE,0,1,"s1","speed"
0.4397,1,FALSE,0,1,"s1","speed"
0.3689,1,FALSE,0,1,"s1","speed"
0.452,1,FALSE,0,1,"s1","speed"
0.3806,1,FALSE,0,1,"s1","speed"
0.3893,1,FALSE,0,1,"s1","speed"
0.4642,0,TRUE,0.015,1,"s1","speed"
0.3528,0,FALSE,0,1,"s1","speed"
0.4242,1,FALSE,0,1,"s1","speed"
0.4317,1,FALSE,0,1,"s1","speed"
0.3471,0,FALSE,0,1,"s1","speed"
0.4373,1,FALSE,0,1,"s1","speed"
0.4846,1,FALSE,0,1,"s1","speed"
0.4064,1,FALSE,0,1,"s1","speed"
0.4382,0,FALSE,0,1,"s1","speed"
0.4518,1,FALSE,0,1,"s1","speed"
0.385,0,FALSE,0,1,"s1","speed"
0.4976,1,FALSE,0,1,"s1","speed"
0.3842,1,FALSE,0,1,"s1","speed"
0.3632,1,FALSE,0,1,"s1","speed"
0.3861,1,FALSE,0,1,"s1","speed"
0.4159,1,FALSE,0,1,"s1","speed"
0.3744,0,FALSE,0,1,"s1","speed"
0.3349,1,FALSE,0,1,"s1","speed"
0.4697,1,FALSE,0,1,"s1","speed"
0.4493,1,FALSE,0,1,"s1","speed"
0.392,1,FALSE,0,1,"s1","speed"
0.492,0,FALSE,0,1,"s1","speed"
0.5381,0,FALSE,0,1,"s1","speed"
0.4428,1,FALSE,0,1,"s1","speed"
0.5019,1,FALSE,0,1,"s1","speed"
0.5433,0,FALSE,0,1,"s1","speed"
0.7601,0,FALSE,0,1,"s1","speed"
0.527,1,FALSE,0,1,"s1","speed"
0.3768,1,FALSE,0,1,"s1","speed"
0.3942,0,FALSE,0,1,"s1","speed"
0.4045,1,FALSE,0,1,"s1","speed"
0.4576,1,FALSE,0,1,"s1","speed"
0.3509,1,FALSE,0,1,"s1","speed"
0.37,0,FALSE,0,1,"s1","speed"
0.4355,0,FALSE,0,1,"s1","speed"
0.3738,1,FALSE,0,1,"s1","speed"
0.4018,0,FALSE,0,1,"s1","speed"
0.2956,1,FALSE,0,1,"s1","speed"
0.4064,1,FALSE,0,1,"s1","speed"
0.4714,1,FALSE,0,1,"s1","speed"
0.4167,1,FALSE,0,1,"s1","speed"
0.3929,1,FALSE,0,1,"s1","speed"
0.4624,1,FALSE,0,1,"s1","speed"
0.3792,1,FALSE,0,1,"s1","speed"
0.4148,1,FALSE,0,1,"s1","speed"
0.4346,1,FALSE,0,1,"s1","speed"
0.3641,0,FALSE,0,1,"s1","speed"
2e-04,0,FALSE,0,1,"s1","speed"
0.5072,1,FALSE,0,1,"s1","speed"
0.3697,0,FALSE,0,1,"s1","speed"
0.6119,1,TRUE,0,1,"s1","speed"
0.6396,0,FALSE,0,1,"s1","speed"
0.3091,0,FALSE,0,1,"s1","speed"
0.5781,0,FALSE,0,1,"s1","speed"
0.3761,1,FALSE,0,1,"s1","speed"
0.3392,1,FALSE,0,1,"s1","speed"
0.4707,1,FALSE,0,1,"s1","speed"
0.4324,1,FALSE,0,1,"s1","speed"
0.308,1,FALSE,0,1,"s1","speed"
0.3265,0,FALSE,0,1,"s1","speed"
0.3589,0,FALSE,0,1,"s1","speed"
0.411,1,FALSE,0,1,"s1","speed"
0.3434,1,FALSE,0,1,"s1","speed"
0.3756,1,FALSE,0,1,"s1","speed"
0.3945,0,FALSE,0,1,"s1","speed"
0.3977,0,FALSE,0,1,"s1","speed"
0.3627,1,FALSE,0,1,"s1","speed"
0.3561,1,FALSE,0,1,"s1","speed"
0.4347,1,FALSE,0,1,"s1","speed"
0.3862,1,FALSE,0,1,"s1","speed"
0.386,1,FALSE,0,1,"s1","speed"
0.5013,1,FALSE,0,1,"s1","speed"
0.3453,1,FALSE,0,1,"s1","speed"
0.3139,1,FALSE,0,1,"s1","speed"
0.333,0,FALSE,0,1,"s1","speed"
0.2952,0,FALSE,0,1,"s1","speed"
0.5164,0,FALSE,0,1,"s1","speed"
0.3364,0,FALSE,0,1,"s1","speed"
0.3289,0,FALSE,0,1,"s1","speed"
0.5319,0,FALSE,0,1,"s1","speed"
0.3688,0,FALSE,0,1,"s1","speed"
0.5273,0,TRUE,0.0494,1,"s1","speed"
0.3741,1,FALSE,0,1,"s1","speed"
0.4277,1,FALSE,0,1,"s1","speed"
0.4526,1,FALSE,0,1,"s1","speed"
0.3754,1,FALSE,0,1,"s1","speed"
0.3318,0,FALSE,0,1,"s1","speed"
0.4082,1,FALSE,0,1,"s1","speed"
0.4136,1,FALSE,0,1,"s1","speed"
0.4711,0,FALSE,0,1,"s1","speed"
0.3135,0,FALSE,0,1,"s1","speed"
0.3813,0,FALSE,0,1,"s1","speed"
0.462,1,FALSE,0,1,"s1","speed"
0.3677,1,FALSE,0,1,"s1","speed"
0.4555,1,FALSE,0,1,"s1","speed"
0.3561,1,FALSE,0,1,"s1","speed"
0.379,0,FALSE,0,1,"s1","speed"
0.4006,0,FALSE,0,1,"s1","speed"
0.0077,1,FALSE,0,1,"s1","speed"
0.6219,0,TRUE,0.0848,1,"s1","speed"
0.3967,0,FALSE,0,1,"s1","speed"
0.4297,1,FALSE,0,1,"s1","speed"
0.4518,1,FALSE,0,1,"s1","speed"
0.4444,1,FALSE,0,1,"s1","speed"
0.4734,1,FALSE,0,1,"s1","speed"
0.4208,0,FALSE,0,1,"s1","speed"
0.575,1,FALSE,0,1,"s1","speed"
0.3934,1,FALSE,0,1,"s1","speed"
0.3432,1,FALSE,0,1,"s1","speed"
0.4374,1,FALSE,0,1,"s1","speed"
0.4517,0,FALSE,0,1,"s1","speed"
0.574,1,FALSE,0,1,"s1","speed"
0.3806,1,FALSE,0,1,"s1","speed"
0.3782,1,FALSE,0,1,"s1","speed"
0.4156,1,FALSE,0,1,"s1","speed"
0.413,1,FALSE,0,1,"s1","speed"
0.568,0,FALSE,0,1,"s1","speed"
0.518,1,FALSE,0,1,"s1","speed"
0.5336,1,FALSE,0,1,"s1","speed"
0.4223,1,FALSE,0,1,"s1","speed"
0.4758,1,FALSE,0,1,"s1","speed"
0.3496,1,FALSE,0,1,"s1","speed"
0.3593,1,FALSE,0,1,"s1","speed"
0.3784,0,FALSE,0,1,"s1","speed"
0.3774,1,FALSE,0,1,"s1","speed"
0.4108,0,FALSE,0,1,"s1","speed"
0.4686,0,FALSE,0,1,"s1","speed"
0.458,1,FALSE,0,1,"s1","speed"
0.4323,1,FALSE,0,1,"s1","speed"
0.4596,1,FALSE,0,1,"s1","speed"
0.3615,1,FALSE,0,1,"s1","speed"
0.3265,0,FALSE,0,1,"s1","speed"
0.3598,1,FALSE,0,1,"s1","speed"
0.337,1,FALSE,0,1,"s1","speed"
0.2836,0,FALSE,0,1,"s1","speed"
0.4764,1,FALSE,0,1,"s1","speed"
0.4456,1,FALSE,0,1,"s1","speed"
0.4866,1,FALSE,0,1,"s1","speed"
0.4616,1,FALSE,0,1,"s1","speed"
0.4106,1,FALSE,0,1,"s1","speed"
0.4065,0,FALSE,0,1,"s1","speed"
0.5297,1,FALSE,0,1,"s1","speed"
0.385,0,FALSE,0,1,"s1","speed"
0.531,1,FALSE,0,1,"s1","speed"
0.4895,1,FALSE,0,1,"s1","speed"
0.3921,0,FALSE,0,1,"s1","speed"
0.3649,0,FALSE,0,1,"s1","speed"
0.3923,1,FALSE,0,1,"s1","speed"
0.4317,1,FALSE,0,1,"s1","speed"
0.501,1,FALSE,0,1,"s1","speed"
0.5101,1,FALSE,0,1,"s1","speed"
0.356,1,FALSE,0,1,"s1","speed"
0.3366,1,FALSE,0,1,"s1","speed"
0.3273,1,FALSE,0,1,"s1","speed"
0.3785,0,FALSE,0,1,"s1","speed"
0.3604,0,FALSE,0,1,"s1","speed"
